,date,analysed_days,is_holiday,line_id,route_id,segment,hour,h_travel_t,h_sch_t,h_traffic_t,h_boarding_t,s_t_in_motion,s_total_t,adj_sch_t,h_avg_speed,s_speed
232801,2025/4/22,7,FALSE,A3,A2387,A0864_A1458,14,410,240,160,18,237,420,360,34,34
232802,2025/4/22,7,FALSE,A3,A2387,A1458_A1456,14,334,240,85,17,147,255,240,30,49
232803,2025/4/22,7,FALSE,A3,A2387,A1456_A1966,14,142,120,5,15,98,120,120,49,59
232804,2025/4/22,7,FALSE,A3,A2387,A1966_A1465,14,174,120,9,34,115,165,120,45,60
232805,2025/4/22,7,FALSE,A3,A2387,A1465_A0277,14,186,180,46,16,90,150,180,26,32
232806,2025/4/22,7,FALSE,A3,A2387,A0277_A0388,14,126,180,28,19,81,135,120,30,34
232807,2025/4/22,7,FALSE,A3,A2387,A0388_A0347,14,254,120,146,16,79,240,240,22,26
232808,2025/4/22,7,FALSE,A3,A2387,A0347_A2049,14,85,120,17,15,46,75,60,25,29
232809,2025/4/22,7,FALSE,A3,A2387,A2049_A0068,14,100,60,12,11,57,75,60,27,34
232810,2025/4/22,7,FALSE,A3,A2387,A0068_A1813,14,302,60,116,22,66,210,180,11,35
232811,2025/4/22,7,FALSE,A3,A2387,A1813_A0685,14,160,60,67,13,32,105,60,15,32
232812,2025/4/22,7,FALSE,A3,A2387,A0685_A0082,14,398,120,108,6,102,210,180,11,34
232813,2025/4/22,7,FALSE,A3,A2387,A0082_A1170,14,247,180,31,22,206,255,240,18,18
232814,2025/4/22,7,FALSE,A3,A2387,A1170_A2383,14,191,120,10,3,84,90,120,30,47
232815,2025/4/22,7,FALSE,A3,A2387,A2383_A2775,14,131,120,4,9,102,120,120,40,49
232816,2025/4/22,7,FALSE,A3,A2387,A2775_A0200,14,184,240,39,18,124,180,180,36,40
232817,2025/4/22,7,FALSE,A3,A2387,A0200_A0652,14,129,120,17,16,84,120,120,22,26
232818,2025/4/22,7,FALSE,A3,A2387,A0652_A1799,14,80,60,12,15,49,75,60,28,31
232819,2025/4/22,7,FALSE,A3,A2387,A1799_A1719,14,72,60,6,27,39,75,60,23,29
232820,2025/4/22,7,FALSE,A3,A2387,A1719_A1789,14,133,120,32,18,81,135,120,19,19
232821,2025/4/22,7,FALSE,A3,A2387,A1789_A2306,14,161,120,90,24,50,165,120,19,23
232822,2025/4/22,7,FALSE,A3,A2387,A2306_A1782,14,118,120,25,20,59,105,120,24,31
232823,2025/4/22,7,FALSE,A3,A2387,A1782_A0020,14,73,60,11,20,41,75,60,21,25
232824,2025/4/22,7,FALSE,A3,A2387,A0020_A2272,14,58,60,5,20,29,60,60,24,27
232825,2025/4/22,7,FALSE,A3,A2387,A2272_A1163,14,82,60,6,18,48,75,60,24,29
232826,2025/4/22,7,FALSE,A3,A2387,A1163_A0649,14,81,60,26,0,31,60,60,16,22
232827,2025/4/22,7,FALSE,A3,A2387,A0661_A1401,15,36,60,4,6,23,60,60,26,32
232828,2025/4/22,7,FALSE,A3,A2387,A1401_A0022,15,67,60,18,23,37,75,60,24,29
232829,2025/4/22,7,FALSE,A3,A2387,A0022_A0968,15,144,120,43,17,58,120,120,21,30
232830,2025/4/22,7,FALSE,A3,A2387,A0968_A0245,15,56,60,5,11,27,45,60,25,30
232831,2025/4/22,7,FALSE,A3,A2387,A0245_A0169,15,132,120,38,18,86,135,120,23,23
232832,2025/4/22,7,FALSE,A3,A2387,A0169_A0167,15,57,60,11,31,26,75,60,24,29
232833,2025/4/22,7,FALSE,A3,A2387,A0167_A1919,15,155,120,53,15,61,135,120,23,28
232834,2025/4/22,7,FALSE,A3,A2387,A1919_A0154,15,83,60,17,21,48,90,60,25,28
232835,2025/4/22,7,FALSE,A3,A2387,A0154_A2754,15,145,120,49,14,68,135,120,24,27
232836,2025/4/22,7,FALSE,A3,A2387,A2754_A2490,15,110,60,26,17,58,105,60,31,38
232837,2025/4/22,7,FALSE,A3,A2387,A2490_A2648,15,83,60,11,14,53,75,60,38,40
232838,2025/4/22,7,FALSE,A3,A2387,A2648_A2625,15,77,60,7,6,46,60,60,24,27
232839,2025/4/22,7,FALSE,A3,A2387,A2625_A1374,15,93,60,12,12,66,90,60,38,43
232840,2025/4/22,7,FALSE,A3,A2387,A1374_A0864,15,73,60,8,16,46,75,60,26,30
232841,2025/4/22,7,FALSE,A3,A2387,A0864_A1458,15,453,240,208,22,155,390,360,38,52
232842,2025/4/22,7,FALSE,A3,A2387,A1458_A1456,15,260,240,45,19,147,210,240,35,49
232843,2025/4/22,7,FALSE,A3,A2387,A1456_A1966,15,140,120,5,10,98,120,120,49,59
232844,2025/4/22,7,FALSE,A3,A2387,A1966_A1465,15,166,120,5,28,115,150,120,44,60
232845,2025/4/22,7,FALSE,A3,A2387,A1465_A0277,15,175,180,39,14,115,165,180,25,25
232846,2025/4/22,7,FALSE,A3,A2387,A0277_A0388,15,169,180,48,43,106,195,180,26,26
232847,2025/4/22,7,FALSE,A3,A2387,A0388_A0347,15,179,120,64,18,79,165,120,23,26
232848,2025/4/22,7,FALSE,A3,A2387,A0347_A2049,15,85,120,10,18,46,75,60,23,29
232849,2025/4/22,7,FALSE,A3,A2387,A2049_A0068,15,432,60,302,40,114,450,420,17,17
232850,2025/4/22,7,FALSE,A3,A2387,A0068_A1813,15,654,60,437,21,234,690,660,10,10
232851,2025/4/22,7,FALSE,A3,A2387,A1813_A0685,15,289,60,198,44,94,330,300,11,11
232852,2025/4/22,7,FALSE,A3,A2387,A0685_A0082,15,495,120,194,16,315,525,480,11,11
232853,2025/4/22,7,FALSE,A3,A2387,A0082_A1170,15,279,180,34,34,92,165,180,15,40
232854,2025/4/22,7,FALSE,A3,A2387,A1170_A2383,15,178,120,16,4,84,105,120,36,47
232855,2025/4/22,7,FALSE,A3,A2387,A2383_A2775,15,123,120,6,18,102,120,120,43,49
232856,2025/4/22,7,FALSE,A3,A2387,A2775_A0200,15,168,240,14,19,124,150,180,35,40
232857,2025/4/22,7,FALSE,A3,A2387,A0200_A0652,15,145,120,27,24,84,135,120,21,26
232858,2025/4/22,7,FALSE,A3,A2387,A0652_A1799,15,80,60,9,17,49,75,60,28,31
232859,2025/4/22,7,FALSE,A3,A2387,A1799_A1719,15,63,60,5,30,39,75,60,26,29
232860,2025/4/22,7,FALSE,A3,A2387,A1719_A1789,15,128,120,33,13,61,105,120,21,25
232861,2025/4/22,7,FALSE,A3,A2387,A1789_A2306,15,142,120,72,17,50,135,120,19,23
232862,2025/4/22,7,FALSE,A3,A2387,A2306_A1782,15,160,120,74,13,59,150,120,24,31
232863,2025/4/22,7,FALSE,A3,A2387,A1782_A0020,15,62,60,7,17,41,60,60,23,25
232864,2025/4/22,7,FALSE,A3,A2387,A0020_A2272,15,56,60,5,15,29,45,60,24,27
232865,2025/4/22,7,FALSE,A3,A2387,A2272_A1163,15,74,60,6,17,48,75,60,26,29
232866,2025/4/22,7,FALSE,A3,A2387,A1163_A0649,15,60,60,13,0,31,45,60,20,22
232867,2025/4/22,7,FALSE,A3,A2387,A0661_A1401,16,38,60,5,11,23,60,60,26,32
232868,2025/4/22,7,FALSE,A3,A2387,A1401_A0022,16,69,60,12,24,37,75,60,23,29
232869,2025/4/22,7,FALSE,A3,A2387,A0022_A0968,16,125,120,27,19,58,105,120,23,30
232870,2025/4/22,7,FALSE,A3,A2387,A0968_A0245,16,55,60,6,11,27,45,60,26,30
232871,2025/4/22,7,FALSE,A3,A2387,A0245_A0169,16,109,120,24,16,62,105,120,26,32
232872,2025/4/22,7,FALSE,A3,A2387,A0169_A0167,16,56,60,8,36,26,75,60,24,29
232873,2025/4/22,7,FALSE,A3,A2387,A0167_A1919,16,161,120,51,15,74,135,120,23,23
232874,2025/4/22,7,FALSE,A3,A2387,A1919_A0154,16,85,60,15,15,48,75,60,23,28
232875,2025/4/22,7,FALSE,A3,A2387,A0154_A2754,16,137,120,47,11,68,120,120,24,27
232876,2025/4/22,7,FALSE,A3,A2387,A2754_A2490,16,109,60,25,15,58,105,60,30,38
232877,2025/4/22,7,FALSE,A3,A2387,A2490_A2648,16,84,60,12,11,53,75,60,37,40
232878,2025/4/22,7,FALSE,A3,A2387,A2648_A2625,16,70,60,6,5,46,60,60,24,27
232879,2025/4/22,7,FALSE,A3,A2387,A2625_A1374,16,87,60,6,14,66,90,60,37,43
232880,2025/4/22,7,FALSE,A3,A2387,A1374_A0864,16,79,60,13,18,46,75,60,24,30
232881,2025/4/22,7,FALSE,A3,A2387,A0864_A1458,16,536,240,291,19,237,540,540,34,34
232882,2025/4/22,7,FALSE,A3,A2387,A1458_A1456,16,305,240,77,21,206,300,300,35,35
232883,2025/4/22,7,FALSE,A3,A2387,A1456_A1966,16,136,120,4,13,98,120,120,53,59
232884,2025/4/22,7,FALSE,A3,A2387,A1966_A1465,16,210,120,29,29,115,180,120,42,60
232885,2025/4/22,7,FALSE,A3,A2387,A1465_A0277,16,177,180,41,16,90,150,120,26,32
232886,2025/4/22,7,FALSE,A3,A2387,A0277_A0388,16,145,180,33,23,81,135,120,28,34
232887,2025/4/22,7,FALSE,A3,A2387,A0388_A0347,16,184,120,80,16,90,180,180,23,23
232888,2025/4/22,7,FALSE,A3,A2387,A0347_A2049,16,98,120,24,14,46,90,60,23,29
232889,2025/4/22,7,FALSE,A3,A2387,A2049_A0068,16,412,60,270,39,57,360,360,13,34
232890,2025/4/22,7,FALSE,A3,A2387,A0068_A1813,16,704,60,426,28,66,525,480,9,35
232891,2025/4/22,7,FALSE,A3,A2387,A1813_A0685,16,326,60,228,19,32,285,240,10,32
232892,2025/4/22,7,FALSE,A3,A2387,A0685_A0082,16,541,120,240,8,315,570,540,11,11
232893,2025/4/22,7,FALSE,A3,A2387,A0082_A1170,16,244,180,29,18,92,135,120,17,40
232894,2025/4/22,7,FALSE,A3,A2387,A1170_A2383,16,137,120,1,2,84,90,60,31,47
232895,2025/4/22,7,FALSE,A3,A2387,A2383_A2775,16,144,120,7,16,102,120,120,36,49
232896,2025/4/22,7,FALSE,A3,A2387,A2775_A0200,16,223,240,63,17,146,225,240,34,34
232897,2025/4/22,7,FALSE,A3,A2387,A0200_A0652,16,149,120,32,20,99,150,120,22,22
232898,2025/4/22,7,FALSE,A3,A2387,A0652_A1799,16,85,60,7,18,49,75,60,28,31
232899,2025/4/22,7,FALSE,A3,A2387,A1799_A1719,16,71,60,11,42,39,90,60,26,29
232900,2025/4/22,7,FALSE,A3,A2387,A1719_A1789,16,166,120,59,16,61,135,120,21,25
232901,2025/4/22,7,FALSE,A3,A2387,A1789_A2306,16,142,120,74,20,50,150,120,20,23
232902,2025/4/22,7,FALSE,A3,A2387,A2306_A1782,16,116,120,30,16,59,105,120,26,31
232903,2025/4/22,7,FALSE,A3,A2387,A1782_A0020,16,82,60,15,16,41,75,60,20,25
232904,2025/4/22,7,FALSE,A3,A2387,A0020_A2272,16,58,60,6,17,29,45,60,23,27
232905,2025/4/22,7,FALSE,A3,A2387,A2272_A1163,16,75,60,6,21,48,75,60,26,29
232906,2025/4/22,7,FALSE,A3,A2387,A1163_A0649,16,81,60,29,0,31,60,60,20,22
232907,2025/4/22,7,FALSE,A3,A2387,A0661_A1401,17,38,60,5,7,23,60,60,26,32
232908,2025/4/22,7,FALSE,A3,A2387,A1401_A0022,17,61,60,12,23,37,75,60,25,29
232909,2025/4/22,7,FALSE,A3,A2387,A0022_A0968,17,149,120,48,20,58,120,120,21,30
232910,2025/4/22,7,FALSE,A3,A2387,A0968_A0245,17,58,60,5,9,27,45,60,26,30
232911,2025/4/22,7,FALSE,A3,A2387,A0245_A0169,17,147,120,58,15,62,135,120,25,32
232912,2025/4/22,7,FALSE,A3,A2387,A0169_A0167,17,58,60,10,15,26,45,60,23,29
232913,2025/4/22,7,FALSE,A3,A2387,A0167_A1919,17,131,120,47,15,61,120,120,24,28
232914,2025/4/22,7,FALSE,A3,A2387,A1919_A0154,17,80,60,12,21,48,75,60,25,28
232915,2025/4/22,7,FALSE,A3,A2387,A0154_A2754,17,162,120,62,10,83,150,120,22,22
232916,2025/4/22,7,FALSE,A3,A2387,A2754_A2490,17,112,60,29,20,58,105,60,30,38
232917,2025/4/22,7,FALSE,A3,A2387,A2490_A2648,17,86,60,13,15,53,75,60,36,40
232918,2025/4/22,7,FALSE,A3,A2387,A2648_A2625,17,77,60,7,9,46,60,60,24,27
232919,2025/4/22,7,FALSE,A3,A2387,A2625_A1374,17,96,60,8,13,66,90,60,36,43
232920,2025/4/22,7,FALSE,A3,A2387,A1374_A0864,17,86,60,17,22,46,90,60,23,30
232921,2025/4/22,7,FALSE,A3,A2387,A0864_A1458,17,745,240,455,30,278,765,720,29,29
232922,2025/4/22,7,FALSE,A3,A2387,A1458_A1456,17,554,240,232,26,300,555,540,24,24
232923,2025/4/22,7,FALSE,A3,A2387,A1456_A1966,17,144,120,4,9,98,105,120,49,59
232924,2025/4/22,7,FALSE,A3,A2387,A1966_A1465,17,304,120,42,41,223,300,300,31,31
232925,2025/4/22,7,FALSE,A3,A2387,A1465_A0277,17,197,180,50,17,115,180,180,25,25
232926,2025/4/22,7,FALSE,A3,A2387,A0277_A0388,17,198,180,71,25,110,210,180,25,25
232927,2025/4/22,7,FALSE,A3,A2387,A0388_A0347,17,174,120,71,18,86,180,120,24,24
232928,2025/4/22,7,FALSE,A3,A2387,A0347_A2049,17,96,120,19,16,46,75,60,22,29
232929,2025/4/22,7,FALSE,A3,A2387,A2049_A0068,17,388,60,249,53,162,465,420,12,12
232930,2025/4/22,7,FALSE,A3,A2387,A0068_A1813,17,786,60,563,16,66,645,600,10,35
232931,2025/4/22,7,FALSE,A3,A2387,A1813_A0685,17,304,60,200,26,32,255,240,11,32
232932,2025/4/22,7,FALSE,A3,A2387,A0685_A0082,17,534,120,209,8,347,570,540,10,10
232933,2025/4/22,7,FALSE,A3,A2387,A0082_A1170,17,245,180,31,18,92,135,120,18,40
232934,2025/4/22,7,FALSE,A3,A2387,A1170_A2383,17,151,120,4,5,84,90,120,35,47
232935,2025/4/22,7,FALSE,A3,A2387,A2383_A2775,17,164,120,10,15,102,120,120,34,49
232936,2025/4/22,7,FALSE,A3,A2387,A2775_A0200,17,223,240,58,15,150,225,240,33,33
232937,2025/4/22,7,FALSE,A3,A2387,A0200_A0652,17,150,120,41,17,84,135,120,22,26
232938,2025/4/22,7,FALSE,A3,A2387,A0652_A1799,17,85,60,12,16,49,75,60,27,31
232939,2025/4/22,7,FALSE,A3,A2387,A1799_A1719,17,74,60,12,25,39,75,60,24,29
232940,2025/4/22,7,FALSE,A3,A2387,A1719_A1789,17,138,120,42,17,77,135,120,20,20
232941,2025/4/22,7,FALSE,A3,A2387,A1789_A2306,17,172,120,98,19,50,165,120,18,23
232942,2025/4/22,7,FALSE,A3,A2387,A2306_A1782,17,130,120,48,14,59,120,120,26,31
232943,2025/4/22,7,FALSE,A3,A2387,A1782_A0020,17,76,60,16,21,41,75,60,20,25
232944,2025/4/22,7,FALSE,A3,A2387,A0020_A2272,17,62,60,7,16,29,45,60,22,27
232945,2025/4/22,7,FALSE,A3,A2387,A2272_A1163,17,81,60,9,16,48,75,60,24,29
232946,2025/4/22,7,FALSE,A3,A2387,A1163_A0649,17,68,60,17,0,31,45,60,20,22
232947,2025/4/22,7,FALSE,A3,A2387,A0661_A1401,18,35,60,5,10,23,60,60,27,32
232948,2025/4/22,7,FALSE,A3,A2387,A1401_A0022,18,59,60,12,23,37,75,60,26,29
232949,2025/4/22,7,FALSE,A3,A2387,A0022_A0968,18,119,120,26,18,58,105,120,25,30
232950,2025/4/22,7,FALSE,A3,A2387,A0968_A0245,18,54,60,5,11,27,45,60,26,30
232951,2025/4/22,7,FALSE,A3,A2387,A0245_A0169,18,135,120,40,17,95,150,120,21,21
232952,2025/4/22,7,FALSE,A3,A2387,A0169_A0167,18,60,60,12,14,26,45,60,23,29
232953,2025/4/22,7,FALSE,A3,A2387,A0167_A1919,18,129,120,42,16,74,135,120,23,23
232954,2025/4/22,7,FALSE,A3,A2387,A1919_A0154,18,80,60,12,17,48,75,60,24,28
232955,2025/4/22,7,FALSE,A3,A2387,A0154_A2754,18,123,120,31,10,79,120,120,23,23
232956,2025/4/22,7,FALSE,A3,A2387,A2754_A2490,18,101,60,19,15,58,90,60,32,38
232957,2025/4/22,7,FALSE,A3,A2387,A2648_A2625,18,69,60,7,7,46,60,60,26,27
232958,2025/4/22,7,FALSE,A3,A2387,A2625_A1374,18,90,60,10,11,66,90,60,37,43
232959,2025/4/22,7,FALSE,A3,A2387,A1374_A0864,18,69,60,8,17,46,75,60,25,30
232960,2025/4/22,7,FALSE,A3,A2387,A0864_A1458,18,556,240,323,17,155,495,480,35,52
232961,2025/4/22,7,FALSE,A3,A2387,A1458_A1456,18,247,240,43,20,147,210,240,37,49
232962,2025/4/22,7,FALSE,A3,A2387,A1456_A1966,18,140,120,6,10,98,120,120,52,59
232963,2025/4/22,7,FALSE,A3,A2387,A1966_A1465,18,218,120,33,39,115,180,180,37,60
232964,2025/4/22,7,FALSE,A3,A2387,A1465_A0277,18,260,180,107,20,90,210,180,22,32
232965,2025/4/22,7,FALSE,A3,A2387,A0277_A0388,18,371,180,220,21,81,315,300,19,34
232966,2025/4/22,7,FALSE,A3,A2387,A0388_A0347,18,178,120,71,15,79,165,120,22,26
232967,2025/4/22,7,FALSE,A3,A2387,A0347_A2049,18,78,120,13,16,46,75,60,26,29
232968,2025/4/22,7,FALSE,A3,A2387,A2049_A0068,18,98,60,14,11,57,75,60,27,34
232969,2025/4/22,7,FALSE,A3,A2387,A0068_A1813,18,457,60,275,36,66,375,360,14,35
232970,2025/4/22,7,FALSE,A3,A2387,A1813_A0685,18,282,60,163,16,32,210,180,11,32
232971,2025/4/22,7,FALSE,A3,A2387,A0685_A0082,18,439,120,142,11,102,255,240,10,34
232972,2025/4/22,7,FALSE,A3,A2387,A0082_A1170,18,215,180,25,23,92,135,120,21,40
232973,2025/4/22,7,FALSE,A3,A2387,A1170_A2383,18,190,120,6,0,84,90,120,31,47
232974,2025/4/22,7,FALSE,A3,A2387,A2383_A2775,18,178,120,9,12,102,120,120,34,49
232975,2025/4/22,7,FALSE,A3,A2387,A2775_A0200,18,190,240,36,15,146,195,180,34,34
232976,2025/4/22,7,FALSE,A3,A2387,A0200_A0652,18,139,120,25,19,84,135,120,21,26
232977,2025/4/22,7,FALSE,A3,A2387,A0652_A1799,18,85,60,10,19,49,75,60,25,31
232978,2025/4/22,7,FALSE,A3,A2387,A1799_A1719,18,68,60,5,32,39,75,60,23,29
232979,2025/4/22,7,FALSE,A3,A2387,A1719_A1789,18,147,120,49,13,61,120,120,21,25
232980,2025/4/22,7,FALSE,A3,A2387,A1789_A2306,18,142,120,73,18,50,135,120,19,23
232981,2025/4/22,7,FALSE,A3,A2387,A2306_A1782,18,111,120,32,14,66,105,120,28,28
232982,2025/4/22,7,FALSE,A3,A2387,A1782_A0020,18,66,60,7,17,41,60,60,22,25
232983,2025/4/22,7,FALSE,A3,A2387,A0020_A2272,18,58,60,5,14,29,45,60,21,27
232984,2025/4/22,7,FALSE,A3,A2387,A2272_A1163,18,79,60,7,18,48,75,60,23,29
232985,2025/4/22,7,FALSE,A3,A2387,A1163_A0649,18,65,60,14,0,31,45,60,18,22
232986,2025/4/22,7,FALSE,A3,A2387,A0661_A1401,19,37,60,5,7,23,60,60,25,32
232987,2025/4/22,7,FALSE,A3,A2387,A1401_A0022,19,61,60,13,19,37,75,60,25,29
232988,2025/4/22,7,FALSE,A3,A2387,A0022_A0968,19,106,60,19,15,58,90,60,26,30
232989,2025/4/22,7,FALSE,A3,A2387,A0968_A0245,19,52,60,4,9,27,45,60,25,30
232990,2025/4/22,7,FALSE,A3,A2387,A0245_A0169,19,105,60,21,13,62,90,60,25,32
232991,2025/4/22,7,FALSE,A3,A2387,A0169_A0167,19,59,60,11,11,26,45,60,22,29
232992,2025/4/22,7,FALSE,A3,A2387,A0167_A1919,19,105,120,25,14,61,105,120,24,28
232993,2025/4/22,7,FALSE,A3,A2387,A1919_A0154,19,74,60,9,15,48,75,60,25,28
232994,2025/4/22,7,FALSE,A3,A2387,A0154_A2754,19,131,120,40,7,68,120,120,23,27
232995,2025/4/22,7,FALSE,A3,A2387,A2754_A2490,19,101,60,23,14,58,90,60,32,38
232996,2025/4/22,7,FALSE,A3,A2387,A2490_A2648,19,80,60,10,12,53,75,60,40,40
232997,2025/4/22,7,FALSE,A3,A2387,A2648_A2625,19,70,60,3,6,46,60,60,25,27
232998,2025/4/22,7,FALSE,A3,A2387,A2625_A1374,19,87,60,6,10,66,75,60,38,43
232999,2025/4/22,7,FALSE,A3,A2387,A1374_A0864,19,72,60,10,14,46,75,60,25,30
233000,2025/4/22,7,FALSE,A3,A2387,A0864_A1458,19,449,240,226,12,217,450,420,37,37
233001,2025/4/22,7,FALSE,A3,A2387,A1458_A1456,19,197,180,14,15,147,180,180,43,49
233002,2025/4/22,7,FALSE,A3,A2387,A1456_A1966,19,130,120,3,6,98,105,120,53,59
233003,2025/4/22,7,FALSE,A3,A2387,A1966_A1465,19,145,120,5,22,115,135,120,53,60
233004,2025/4/22,7,FALSE,A3,A2387,A1465_A0277,19,275,120,117,25,90,225,180,21,32
233005,2025/4/22,7,FALSE,A3,A2387,A0277_A0388,19,236,180,90,17,81,195,180,22,34
233006,2025/4/22,7,FALSE,A3,A2387,A0388_A0347,19,169,120,69,12,79,165,120,23,26
233007,2025/4/22,7,FALSE,A3,A2387,A0347_A2049,19,78,120,14,10,46,75,60,25,29
233008,2025/4/22,7,FALSE,A3,A2387,A2049_A0068,19,82,60,7,13,57,75,60,30,34
233009,2025/4/22,7,FALSE,A3,A2387,A0068_A1813,19,159,60,42,19,93,150,120,25,25
233010,2025/4/22,7,FALSE,A3,A2387,A1813_A0685,19,154,60,65,29,61,150,120,17,17
233011,2025/4/22,7,FALSE,A3,A2387,A0685_A0082,19,286,120,58,6,204,270,240,17,17
233012,2025/4/22,7,FALSE,A3,A2387,A0082_A1170,19,207,120,18,14,92,120,120,22,40
233013,2025/4/22,7,FALSE,A3,A2387,A1170_A2383,19,117,120,0,1,84,90,60,40,47
233014,2025/4/22,7,FALSE,A3,A2387,A2383_A2775,19,132,120,5,11,102,120,120,39,49
233015,2025/4/22,7,FALSE,A3,A2387,A2775_A0200,19,193,180,41,12,124,180,180,35,40
233016,2025/4/22,7,FALSE,A3,A2387,A0200_A0652,19,142,120,35,15,99,150,120,22,22
233017,2025/4/22,7,FALSE,A3,A2387,A0652_A1799,19,80,60,13,13,49,75,60,29,31
233018,2025/4/22,7,FALSE,A3,A2387,A1799_A1719,19,65,60,10,20,39,75,60,26,29
233019,2025/4/22,7,FALSE,A3,A2387,A1719_A1789,19,133,120,44,13,73,135,120,21,21
233020,2025/4/22,7,FALSE,A3,A2387,A1789_A2306,19,131,120,67,14,54,135,120,21,21
233021,2025/4/22,7,FALSE,A3,A2387,A2306_A1782,19,102,60,25,11,59,90,60,27,31
233022,2025/4/22,7,FALSE,A3,A2387,A1782_A0020,19,64,60,7,15,41,60,60,22,25
233023,2025/4/22,7,FALSE,A3,A2387,A0020_A2272,19,56,60,7,13,29,45,60,23,27
233024,2025/4/22,7,FALSE,A3,A2387,A2272_A1163,19,73,60,6,15,48,75,60,24,29
233025,2025/4/22,7,FALSE,A3,A2387,A1163_A0649,19,74,60,28,0,31,60,60,19,22
233026,2025/4/22,7,FALSE,A3,A2387,A0661_A1401,20,33,60,4,5,23,60,60,26,32
233027,2025/4/22,7,FALSE,A3,A2387,A1401_A0022,20,62,60,13,16,37,60,60,23,29
233028,2025/4/22,7,FALSE,A3,A2387,A0022_A0968,20,106,60,17,17,58,90,60,25,30
233029,2025/4/22,7,FALSE,A3,A2387,A0968_A0245,20,55,60,5,8,27,45,60,24,30
233030,2025/4/22,7,FALSE,A3,A2387,A0245_A0169,20,111,60,24,15,62,105,60,24,32
233031,2025/4/22,7,FALSE,A3,A2387,A0169_A0167,20,55,60,8,11,26,45,60,24,29
233032,2025/4/22,7,FALSE,A3,A2387,A0167_A1919,20,95,120,20,13,61,90,120,25,28
233033,2025/4/22,7,FALSE,A3,A2387,A1919_A0154,20,85,60,17,13,48,75,60,23,28
233034,2025/4/22,7,FALSE,A3,A2387,A0154_A2754,20,111,120,24,7,68,105,120,24,27
233035,2025/4/22,7,FALSE,A3,A2387,A2754_A2490,20,85,60,15,9,58,75,60,35,38
233036,2025/4/22,7,FALSE,A3,A2387,A2648_A2625,20,66,60,3,2,46,45,60,25,27
233037,2025/4/22,7,FALSE,A3,A2387,A2625_A1374,20,86,60,8,8,66,75,60,38,43
233038,2025/4/22,7,FALSE,A3,A2387,A1374_A0864,20,69,60,8,11,46,60,60,25,30
233039,2025/4/22,7,FALSE,A3,A2387,A0864_A1458,20,273,240,60,13,155,225,240,39,52
233040,2025/4/22,7,FALSE,A3,A2387,A1458_A1456,20,199,180,13,15,147,180,180,39,49
233041,2025/4/22,7,FALSE,A3,A2387,A1456_A1966,20,147,120,5,8,98,105,120,43,59
233042,2025/4/22,7,FALSE,A3,A2387,A1966_A1465,20,157,120,5,15,115,135,120,47,60
233043,2025/4/22,7,FALSE,A3,A2387,A1465_A0277,20,153,120,30,15,90,135,120,27,32
233044,2025/4/22,7,FALSE,A3,A2387,A0277_A0388,20,171,180,52,23,81,150,180,26,34
233045,2025/4/22,7,FALSE,A3,A2387,A0388_A0347,20,152,120,51,14,86,150,120,24,24
233046,2025/4/22,7,FALSE,A3,A2387,A0347_A2049,20,84,120,12,15,46,75,60,24,29
233047,2025/4/22,7,FALSE,A3,A2387,A2049_A0068,20,84,60,5,10,57,75,60,29,34
233048,2025/4/22,7,FALSE,A3,A2387,A0068_A1813,20,87,60,2,3,66,75,60,32,35
233049,2025/4/22,7,FALSE,A3,A2387,A1813_A0685,20,49,60,5,17,32,60,60,29,32
233050,2025/4/22,7,FALSE,A3,A2387,A0685_A0082,20,130,120,9,5,102,120,120,33,34
233051,2025/4/22,7,FALSE,A3,A2387,A0082_A1170,20,118,120,9,13,92,120,120,36,40
233052,2025/4/22,7,FALSE,A3,A2387,A1170_A2383,20,104,120,0,0,84,90,60,45,47
233053,2025/4/22,7,FALSE,A3,A2387,A2383_A2775,20,119,120,4,8,102,120,120,44,49
233054,2025/4/22,7,FALSE,A3,A2387,A2775_A0200,20,180,180,26,14,124,165,180,34,40
233055,2025/4/22,7,FALSE,A3,A2387,A0200_A0652,20,148,120,33,15,99,150,120,22,22
233056,2025/4/22,7,FALSE,A3,A2387,A0652_A1799,20,85,60,12,14,49,75,60,27,31
233057,2025/4/22,7,FALSE,A3,A2387,A1799_A1719,20,65,60,6,19,39,60,60,25,29
233058,2025/4/22,7,FALSE,A3,A2387,A1719_A1789,20,125,120,34,11,61,105,120,21,25
233059,2025/4/22,7,FALSE,A3,A2387,A1789_A2306,20,149,120,86,14,50,150,120,20,23
233060,2025/4/22,7,FALSE,A3,A2387,A2306_A1782,20,101,60,23,8,59,90,60,27,31
233061,2025/4/22,7,FALSE,A3,A2387,A1782_A0020,20,57,60,5,12,41,60,60,23,25
233062,2025/4/22,7,FALSE,A3,A2387,A0020_A2272,20,50,60,4,8,29,45,60,22,27
233063,2025/4/22,7,FALSE,A3,A2387,A2272_A1163,20,68,60,5,14,48,60,60,26,29
233064,2025/4/22,7,FALSE,A3,A2387,A1163_A0649,20,65,60,18,0,31,45,60,19,22
233065,2025/4/22,7,FALSE,A3,A2387,A0661_A1401,21,33,60,3,4,23,60,60,27,32
233066,2025/4/22,7,FALSE,A3,A2387,A1401_A0022,21,53,60,8,14,37,60,60,26,29
233067,2025/4/22,7,FALSE,A3,A2387,A0022_A0968,21,93,60,13,10,58,75,60,26,30
